SK_ID_CURR,TARGET
100751,0.803591228627629
100752,0.3472095821826198
100753,0.8817752503394062
100754,0.752329682399722
100760,0.4071599212047915
100762,0.5040728736467045
100763,0.357962100406291
100765,0.2451633200159517
100770,0.641232890062589
100772,0.2655175555255553
100777,0.30075793558448816
100791,0.22410408724037684
100792,0.11326785558563386
100797,0.2584138390822032
100823,0.2844265240761789
100826,0.32532488353622774
100830,0.2679874237394452
100836,0.8455668317323658
100872,0.4214308423276124
100910,0.49408035574132453
100913,0.7531862444070642
100918,0.5123842755299385
100931,0.1616751822809625
100952,0.45363632855891156
100953,0.37468152421995893
100965,0.7601678087030831
100970,0.3441075269144358
100982,0.7293813106443201
100983,0.6892700583992586
100984,0.4360005585461646
100987,0.4835804634868319
100997,0.5014950352373333
100998,0.5460300482967744
101002,0.485539330929175
101005,0.8033505584211179
101008,0.6142380776867583
101020,0.44880704178681763
101021,0.46614946048697137
101024,0.38336152648211674
101025,0.7104591272323122
101026,0.3110436278741367
101031,0.28833132396421157
101041,0.27475512827989046
101051,0.11317098999101166
101055,0.5438359521930572
101056,0.8295252674004341
101057,0.4633306085869725
101064,0.34464809225293447
101079,0.5167363232267659
101087,0.41355264386986773
101090,0.2491087633686175
101092,0.5844272523518643
101097,0.5714027122662891
101099,0.1809265520544339
101107,0.44960361600242194
101118,0.4379700984959892
101125,0.6535870716890395
101126,0.19581809011407292
101128,0.2965774582724164
101136,0.6180205445247889
101140,0.6003724859161186
101149,0.6355080850553919
101160,0.4947332954645426
101169,0.7523764407079728
101181,0.39387749495483804
101186,0.13227138095219027
101190,0.6396385278464989
101193,0.5579575299332581
101194,0.5892683435707325
101198,0.5800019449632388
101200,0.2862630673012832
101204,0.28082883356339544
101211,0.42353619538638376
101213,0.5354616753372596
101223,0.43423408543236414
101225,0.518146090253704
101237,0.6172740116115877
101243,0.5486290572457753
101244,0.7059288213633953
101258,0.33289566727888065
101259,0.7605155797987323
101268,0.640340559076709
101269,0.19002465437221266
101271,0.730696380829245
101279,0.36149813144106097
101281,0.6206138400515904
101287,0.3664643572544775
101292,0.3594376082857018
101294,0.33572146715844886
101296,0.44231130741221586
101297,0.30531031806980136
101299,0.3180375393605308
101301,0.3288885351282623
101305,0.5359302265200785
101308,0.5384436616358351
101318,0.1993786767470731
101327,0.7662616177044171
101329,0.38856184055170184
101332,0.313938390955582
101337,0.5194916484296729
101343,0.18525844233620897
101345,0.21352120868133853
101346,0.22600894385073378
101353,0.14255207862946787
101354,0.6855075353198022
101355,0.7622459849318723
101356,0.23335552346670715
101362,0.568911522260393
101363,0.7888451794977469
101365,0.2977096220275869
101366,0.5604017661763506
101367,0.7410772749053993
101368,0.15587913632203812
101374,0.6796198698037426
101380,0.19073956996370664
101383,0.2824460852159505
101398,0.20902109500434432
101399,0.8303375465640234
101401,0.7356996998746391
101412,0.5357938910860405
101426,0.40386736121410516
101427,0.9259967626779745
101428,0.656077091532741
101429,0.6423077264116891
101434,0.29364300586803826
101440,0.5394419840138126
101448,0.4841578651106767
101449,0.37923462356289955
101465,0.4809597251394056
101467,0.19559643646770022
101472,0.6657494836220748
101478,0.7494837563951156
101497,0.46382731853657755
101504,0.5663709162946002
101547,0.3270623503407002
101548,0.5681073097160614
101555,0.6128635317657749
101570,0.24557636534928334
101572,0.34592621538791085
101578,0.28022769401072
101580,0.7063459094842454
101588,0.5894727303467034
101602,0.17778637275118694
101610,0.604076963444045
101614,0.4002681428908969
101616,0.4329960396633128
101643,0.5503748110898065
101644,0.3772128952020809
101649,0.7742322739199912
101650,0.42996014130739113
101665,0.09567215577157206
101667,0.5882494066726809
101669,0.363871746779836
101674,0.4682792731090529
101675,0.32046800897610506
101678,0.6770786379443651
101682,0.5943361167695649
101686,0.4764015174832615
101697,0.7031818262485768
101700,0.8550751887938339
101711,0.28734125710721525
101714,0.24602803561723852
101715,0.7738918041014595
101728,0.3631370815303441
101732,0.412934443719349
101757,0.7064149684360791
101758,0.5557979456016455
101759,0.4587862258880084
101762,0.24735997769394322
101764,0.3906287017670531
101780,0.8883288741845331
101784,0.203448910397574
101789,0.22037401258220762
101816,0.45145834110989835
101819,0.3303147258248292
101827,0.12511102288717368
101863,0.6048426185226874
101867,0.5363284938259087
101870,0.18405866287763517
101873,0.6876182097083627
101878,0.5455237830734438
101879,0.2248718581721113
101880,0.20157432071645953
101887,0.5542213813823915
101897,0.19947355082609983
101901,0.4655915959434783
101903,0.8656818633982042
101920,0.355055307351171
101921,0.3916528591140533
101922,0.31222929345594336
101961,0.6971424953292173
101962,0.31253029255346687
101971,0.4705328079376513
101976,0.6768549422449515
102002,0.5393171677150554
102005,0.2831895536612825
102007,0.8900101306353324
102017,0.16039248906604756
102019,0.7237011353974692
102029,0.126755654524766
102051,0.7015936203307839
102052,0.1308962731787474
102054,0.2384224557399353
102062,0.5646270208452971
102067,0.6060154837815933
102068,0.4365022186873458
102070,0.37441564985507736
102090,0.4481416827930408
102092,0.5229357926756304
102099,0.6195506433153328
102100,0.3377782218985763
102112,0.4741984633744975
102113,0.39532752247116143
102122,0.7418196246697804
102123,0.4160230318601665
102125,0.29174235259381864
102126,0.8421404488488756
102146,0.3392151205580259
102147,0.6411323666667929
102151,0.3241977541776016
102158,0.6026807750890468
102159,0.3091702775294647
102162,0.5714435766957054
102165,0.43250886293450463
102166,0.39398623284172657
102174,0.22474335336328305
102193,0.7796068127069417
102198,0.2533168666307377
102205,0.6836776123508209
102206,0.21064317543073585
102218,0.32460347179851284
102221,0.3523498001330478
102230,0.41379115863206134
102238,0.5605643337467402
102248,0.387485085144821
102252,0.8130109889041228
102259,0.38373813649788596
102262,0.6028643893267329
102273,0.3735206977443615
102286,0.6178023431417203
102293,0.2824199670928593
102294,0.24224914476537684
102296,0.45876863796455
102298,0.398390971231423
102303,0.29494626428610965
102309,0.3133176253486954
102315,0.3752002940085162
102340,0.3114056856257608
102342,0.7041368584131523
102344,0.4891449918293655
102346,0.46497117780317226
102347,0.23221617350539975
102374,0.4501123850453731
102380,0.2666001407183345
102387,0.22951343925182738
102393,0.3116299430259052
102403,0.21347583371119902
102413,0.4995799552255906
102414,0.08067020516930183
102415,0.3671056292525459
102416,0.5148238504124864
102439,0.32401650610356364
102441,0.36456607757309195
102443,0.24561636142391188
102444,0.5737712705039505
102445,0.6537012750415114
102448,0.5192820363715761
102449,0.5090260392756205
102450,0.7059618177727272
102456,0.40412027002380396
102458,0.5786588948614106
102459,0.47109320728878573
102465,0.17888311499803616
102470,0.7490157681756362
102471,0.39899152684974437
102475,0.5486910679391558
102476,0.6596156193504237
102506,0.5629243675987974
102509,0.36827387422797037
102519,0.325528002147631
102522,0.4173078461182753
102545,0.3424198333916147
102549,0.4025343980528811
102562,0.13890888069285706
102563,0.2950684968954722
102568,0.5628725405834137
102582,0.5774034426527401
102592,0.19652735318514852
102597,0.6767864105550448
102605,0.26706949962305215
102614,0.20156554944629596
102617,0.5541020987570678
102634,0.5382959272508744
102652,0.2928079323450025
102655,0.18572970676174683
102671,0.5002622833768031
102694,0.6803790294812967
102701,0.32894489702424634
102703,0.13847821949687503
102704,0.21485930495429964
102713,0.1766585893035306
102720,0.6153960690236167
102731,0.24456451855385236
102733,0.4553597069268459
102749,0.3045097939004259
102755,0.3413772764059975
102763,0.16764023870989903
102770,0.4368040196903404
102772,0.6024332691330319
102799,0.7005542987883548
102838,0.27758095351669854
102854,0.30835685540493074
102862,0.6401982072475558
102863,0.3206653916293063
102867,0.18478838464085318
102868,0.20273531823885127
102878,0.48965062502464596
102887,0.5180441920514542
102898,0.6927244322233768
102904,0.4963345811872345
102912,0.5516296738434796
102919,0.216328238855367
102927,0.41451690251506723
102932,0.356690512198679
102933,0.7370117052068542
102935,0.2946616309951945
102958,0.4665897010072031
102969,0.47680558635603193
102971,0.1789546182620817
102975,0.2994957666961949
102979,0.46900821934073866
102982,0.1780723129498014
102987,0.6737867800614156
102989,0.5234296849885649
102995,0.4496636127219414
102996,0.21899215245243817
103000,0.2601375944776741
103001,0.3981868504949002
103004,0.463455100969878
103010,0.2724926949130563
103025,0.7797931034991686
103029,0.4167856784568653
103046,0.544282946773625
103056,0.39929367307689
103062,0.6047651885013116
103078,0.32759543169052063
103083,0.19172350122715104
103092,0.5387600507534064
103096,0.5338175569741214
103097,0.6805871165016542
103102,0.6302626951160515
103112,0.5435123089144435
103132,0.3468611767813328
103144,0.5101065633835578
103145,0.4691589052307807
103146,0.21507018243618478
103147,0.5506410575891495
103158,0.2987427045957629
103171,0.5092785116824509
103173,0.19153230714453515
103184,0.2751175965766819
103195,0.6375007533751849
103196,0.3922109861315799
103206,0.10963743148274299
103230,0.6648347770612493
103231,0.815401499797672
103232,0.22845703553586322
103239,0.6631061670081383
103240,0.6571481931922075
103243,0.4048505512984078
103252,0.668911384463949
103258,0.42018489780069695
103259,0.6893627880964284
103279,0.2776687824203387
103280,0.07617755988477792
103286,0.28926403878211265
103287,0.8978744319039391
103290,0.2346104812807947
103298,0.3928845032156116
103315,0.10113289267290863
103319,0.3469802852649251
103334,0.618082177886848
103336,0.5384195344804497
103345,0.37158586523921383
103368,0.31022054783393194
103371,0.7358723710167858
103377,0.36963145399149466
103398,0.2193890019563356
103404,0.43053802800274193
103408,0.7385643169007621
103410,0.3843578471318733
103418,0.1769706727176875
103420,0.7285363384621396
103432,0.5399144139366355
103433,0.17056082816597487
103436,0.19396778759767003
103440,0.3256991512640863
103453,0.3239878476416982
103459,0.6099578454412855
103460,0.36591979619849624
103461,0.19387880700354293
103462,0.4259627719437783
103473,0.6511451267800534
103474,0.19727656192396748
103475,0.7599306672020466
103478,0.7248097344842104
103480,0.5912586760341662
103484,0.3218345880315579
103494,0.4870059147793628
103513,0.45535387405169886
103515,0.3634706102426595
103516,0.7991340882270448
103525,0.522203892350103
103541,0.7512137862736502
103544,0.23895544379459255
103562,0.7966312254337
103570,0.8761201037713605
103572,0.6067511944063518
103574,0.28534862419685725
103575,0.3765237009485598
103591,0.5938914751579871
103594,0.34130381528174886
103609,0.3296000909660581
103613,0.38523728046977535
103614,0.3442095023671304
103615,0.39702988119027705
103624,0.4392422908150276
103625,0.7806750749772672
103628,0.7589002781915185
103629,0.18138698224848204
103647,0.42571632890223704
103648,0.5668570322654974
103651,0.3878666750074868
103658,0.19921689011182503
103668,0.4401084643696433
103669,0.36984021680418044
103676,0.46553315335477424
103682,0.4213370467602329
103683,0.3838886537276113
103689,0.18869518109493666
103725,0.3496309045344692
103733,0.6593514431516342
103744,0.1598135626072698
103762,0.459980142968796
103771,0.7462340704834407
103773,0.09675780940992709
103783,0.4752551545598727
103784,0.4468677933433083
103808,0.20695059958128342
103812,0.5486955333219318
103813,0.5807343197208774
103814,0.4408931285336496
103818,0.8110698408106474
103824,0.28165251148354237
103828,0.1913572159582094
103830,0.829782111649531
103840,0.12073601007900372
103842,0.6111791422488515
103847,0.7255120083202738
103848,0.49843832548807526
103851,0.16638190985578694
103854,0.7594828507180525
103857,0.8145921294060503
103861,0.13332302274034408
103862,0.553371273773447
103865,0.6182743352604513
103870,0.17144466630174587
103876,0.29873589857601063
103891,0.8972867105069625
103908,0.28065633351301944
103914,0.49741855466007934
103918,0.5587859651165454
103940,0.2930494383662747
103963,0.634469530035493
103966,0.6147441621530095
103971,0.567123142796021
103980,0.5873683756883986
103984,0.4689970611248853
103985,0.3309857223318721
103998,0.8041184112570751
104019,0.2646710407682759
104026,0.3470698752312628
104035,0.5343993221797158
104044,0.4881878579208
104045,0.34106313010358646
104047,0.680860821791566
104051,0.26880952801412034
104058,0.3724868518728864
104063,0.14774224590047602
104066,0.4332257112455117
104087,0.14823472607361213
104089,0.3346550402923685
104095,0.2605444076062813
104098,0.7047485453602675
104104,0.23782526628718398
104110,0.8760427022967064
104120,0.49187756632417534
104122,0.26982595142131977
104131,0.2049868496629775
104132,0.5776888275554211
104135,0.3034960494932218
104136,0.3181149271775873
104149,0.48770387338184296
104150,0.4096237920765796
104156,0.7660757927128249
104165,0.6926204364711155
104175,0.35188682032898516
104179,0.6472816337057503
104184,0.7413549635680993
104206,0.22995762647761098
104216,0.7872874681442629
104230,0.6862983760897063
104257,0.35627023020272564
104272,0.4657731046273284
104273,0.46683978749745403
104278,0.1986859770680397
104294,0.6868065000215028
104295,0.42450127587371017
104297,0.23704033534258367
104298,0.33340057088716263
104308,0.45035848814725654
104318,0.2658558267025545
104319,0.53479561193483
104320,0.5965793176398141
104327,0.5861939287646282
104334,0.4407546069206025
104344,0.36946535148297494
104350,0.20172853840684213
104351,0.5196166296365404
104354,0.4740547435656225
104369,0.714174979254462
104376,0.5774098903650107
104381,0.4371453398690324
104384,0.30006692156941767
104391,0.3597046304390981
104394,0.26341417574704035
104398,0.7199340949361595
104402,0.20190059597913992
104408,0.5348835765846089
104409,0.2092647470884422
104410,0.7631246236704111
104412,0.5330649733932405
104417,0.5252097713965909
104424,0.4851317546022914
104426,0.3106020774684956
104435,0.5056889401843895
104445,0.2787576282846774
104458,0.17621382356085064
104460,0.332296643183311
104466,0.2599139273577716
104472,0.6168036967743595
104473,0.5618337898015656
104479,0.1459662627637887
104480,0.2954424500097795
104482,0.6877279501448201
104499,0.12906797936791933
104501,0.12842826096054274
104502,0.29402619083916753
104506,0.5466030504585517
104510,0.12521688454581556
104512,0.686484090382357
104520,0.5965191174980573
104528,0.4715933622541994
104529,0.24677942596854868
104541,0.38996081094441304
104578,0.2522211325471102
104584,0.5157123215382119
104588,0.6617412942088291
104602,0.5830095165634139
104610,0.21619170051842898
104611,0.4940932598680939
104618,0.5697465015368419
104620,0.3270816746185663
104622,0.20022814044257872
104624,0.312908826375332
104625,0.6049674626890724
104634,0.6145435053806468
104639,0.49310969145371725
104646,0.31279706130567153
104647,0.3856853832091127
104652,0.3636256263659437
104670,0.6014211548078785
104677,0.32528760854028915
104685,0.7175305927217407
104691,0.4161506152363326
104696,0.3700625808396169
104699,0.20444878729769236
104712,0.7129171253422488
104714,0.3787946735940282
104717,0.4180594819956369
104718,0.2886759458536997
104740,0.30795639925955326
104741,0.35823586495173065
104743,0.08449777133057777
104744,0.4266717169738184
104747,0.6528393097155958
104767,0.5284375602816037
104772,0.9269487436675062
104776,0.7281352269674553
104779,0.2317327160447885
104814,0.21682082315724024
104815,0.27221708650629745
104830,0.5752861050634295
104831,0.76102575170784
104833,0.6016914368300706
104839,0.30174772653399223
104840,0.30574672160609784
104860,0.4876615768899023
104861,0.20419935396502478
104866,0.486799761892454
104870,0.3277761743875969
104877,0.4622305110526981
104878,0.19758578781203498
104879,0.27239442758033094
104880,0.5360494105623317
104899,0.29902377587372947
104906,0.3831409643058795
104907,0.5379360197205734
104913,0.5532698522535001
104916,0.5824041308755626
104921,0.3145267725739998
104930,0.34867204799730445
104931,0.7245079522619099
104936,0.4298098005401847
104937,0.38005146995589406
104942,0.2388629751937898
104943,0.2626743211814066
104969,0.4807684526073923
104972,0.793110642625574
104988,0.6133505114622678
105013,0.2820546817572844
105015,0.31354933743534313
105019,0.4325686406789688
105027,0.46404918387285043
105030,0.5015418156250856
105035,0.8832773281203229
105041,0.20581396825534687
105051,0.5281360223616244
105056,0.4415149524104907
105067,0.9303256990517965
105071,0.5787489970180042
105072,0.3757369611725576
105074,0.7243925352604149
105091,0.42616630865111527
105101,0.28792860510371576
105103,0.34541064758267614
105134,0.321454659870203
105139,0.2955843790095987
105142,0.6356835088679824
105146,0.39036366502052244
105163,0.4229450103998642
105168,0.6430869797130551
105172,0.13392057983180108
105176,0.8491876439225844
105195,0.4900661690167796
105196,0.7221804944424073
105197,0.15975131768327544
105203,0.34068794682747705
105223,0.4690287846983882
105227,0.6692171154901005
105228,0.11308598283276085
105230,0.7361389920011663
105231,0.6872095467858097
105239,0.3906157768593421
105242,0.442107335566713
105244,0.4191778797488774
105245,0.4267498359815257
105248,0.434034762810757
105249,0.3078323446337858
105266,0.6249099573317257
105271,0.8125752000237704
105276,0.5341219076002623
105282,0.23875557603257153
105292,0.5634495500282267
105297,0.0999278388123762
105332,0.4962019445191425
105333,0.20821588158340232
105343,0.28989842945295646
105344,0.415175949837828
105345,0.6122364422687853
105357,0.3157005954913594
105359,0.4235418134878834
105366,0.3542851217616446
105367,0.47211004004268275
105370,0.10213542577261726
105377,0.5153260526239059
105390,0.3128375598969534
105399,0.19885556263485493
105403,0.44889673158777693
105404,0.3709998489352839
105414,0.3507992085077622
105417,0.40324698482459703
105425,0.6470273017392763
105452,0.6316400708099189
105454,0.5324380456598657
105456,0.5245051500967722
105470,0.32122915636418
105471,0.28217571845897776
105483,0.6193618045879885
105493,0.4748521604136817
105508,0.6125590530078047
105514,0.44163471292610684
105515,0.1521346579897476
105528,0.7899068167279816
105529,0.3166952038154503
105531,0.45300479991490195
105532,0.45831724256458434
105558,0.15035845203108214
105574,0.23021569468830905
105578,0.0876634628613761
105584,0.8568683507936172
105595,0.47971465547127173
105617,0.5820366338182129
105618,0.30621741500329164
105621,0.3801718232838762
105625,0.42118312028884114
105629,0.5379567290442203
105630,0.17192232884699446
105634,0.2247517861121133
105635,0.21634253426374045
105641,0.6570898995880513
105647,0.5900457979054267
105648,0.5494769112504311
105655,0.3076872598214439
105657,0.2214960185657133
105672,0.5295330684235666
105678,0.6113560445312415
105682,0.4988753396325051
105691,0.4210554892082718
105692,0.3080853730784548
105706,0.4415507313994
105712,0.3957137723149783
105720,0.40571357292190136
105734,0.18934855472982529
105735,0.35947416002135396
105736,0.5952488556853592
105737,0.19430563889068034
105738,0.6744515465505965
105740,0.7679819551666672
105744,0.28719231424347463
105747,0.5132574135393934
105749,0.728497621697441
105754,0.4009586599992051
105758,0.23292308785843363
105760,0.47939878584821327
105767,0.602657571042842
105784,0.74031025810711
105791,0.41960814999537904
105802,0.5690134395829659
105807,0.6231865211334136
105809,0.25502246397080597
105816,0.4306453998577446
105817,0.2957481874122808
105824,0.6492419235680859
105832,0.5048258123331719
105856,0.303666257055184
105865,0.28036611224828717
105899,0.7214034520567832
105906,0.2697407234482094
105916,0.4644951660045942
105923,0.5119461107221509
105937,0.6776043451814155
105965,0.19025504341153213
105966,0.5202426361695579
105968,0.2962026278752306
105973,0.30779305705344906
105976,0.5459798315996175
105978,0.46587231021589603
105979,0.3485200664549712
105991,0.5660055605136626
105998,0.5228776788008045
105999,0.36759744528959853
106000,0.7991743386610684
106001,0.45321664042467613
106010,0.4309505893914349
106011,0.35594600508451557
106013,0.6778811388344669
106015,0.34247945902859833
106026,0.19958650795633787
106032,0.4301340785825109
106035,0.7666350086726316
106040,0.41248840085053784
106041,0.6115623031751956
106044,0.15400990537798193
106053,0.7955957159749262
106054,0.2168659482535424
106065,0.7854692315135722
106081,0.4294529453410112
106083,0.5025349073642359
106087,0.3451823306440293
106090,0.50171261243156
106101,0.14605786800856757
106102,0.35053351256501325
106109,0.456624382565
106116,0.41136568154512027
106150,0.16102885052482552
106155,0.7261254320104096
106166,0.22230719425887951
106176,0.5038839054918263
106189,0.22976837868712885
106199,0.5922591775703693
106205,0.5977897235908225
106206,0.6179497045138361
106211,0.2960222752303256
106214,0.2548470394398158
106216,0.45522078862281734
106217,0.4530853057809461
106225,0.46443200143141766
106249,0.33563978238160974
106256,0.5692919498018363
106258,0.423398552233397
106261,0.36643826539475416
106262,0.5508303125730953
106264,0.11246659924469803
106271,0.39257175223899854
106276,0.2518752549747479
106277,0.5751264410294937
106286,0.6345800470154023
106293,0.25445161880015094
106295,0.38342887295822903
106296,0.3667685696655173
106297,0.6595582754848051
106298,0.3040405900280609
106311,0.2630637747068714
106314,0.49041978673019
106320,0.47030872926808215
106334,0.5235394506513141
106346,0.6445293336767992
106347,0.24019506456943424
106349,0.39096326194089126
106354,0.463311846068721
106360,0.19615262261039093
106373,0.6409902855501424
106377,0.5320376165705156
106386,0.7176258658370737
106387,0.43002133845666635
106391,0.18184137288032748
106401,0.7030300209686096
106411,0.6515540327760775
106413,0.8088751317685615
106426,0.6025724763685328
106427,0.4505712007912184
106428,0.5761748486345297
106434,0.42691562611476797
106438,0.4951745887762866
106440,0.39960263376000127
106441,0.3456038565686203
106452,0.7281042867689822
106453,0.6015419623122703
106454,0.31473631836532306
106457,0.6781335208546574
106484,0.3299344717443205
106488,0.7826945966537914
106491,0.638632369683002
106514,0.5619679218974238
106527,0.532975949642279
106528,0.36107959658336974
106529,0.10381574386097567
106534,0.6926551836200106
106550,0.8029243963662519
106577,0.33092518815034083
106585,0.5441033038414046
106590,0.1944122071568064
106607,0.3352272272205718
106610,0.45315394829659866
106611,0.41608763854907094
106612,0.6175708534525933
106624,0.3347241853842411
106631,0.19105239287125014
106647,0.8422413968002996
106660,0.6970235324639432
106674,0.3133529055837261
106687,0.36334660948266345
106712,0.4798521781075938
106713,0.35059742727241333
106717,0.44441916350973465
106720,0.6678258028653021
106721,0.452026656608745
106724,0.3206569206084376
106735,0.5216383869594392
106739,0.4054149002376958
106740,0.5303042342553977
106754,0.5016154606422003
106760,0.8176115399962867
106761,0.4713241615043343
106784,0.5779592877971419
106787,0.42322217101152326
106797,0.12899193143556315
106798,0.5360295161643398
106802,0.6017841226283506
106803,0.5721433809404348
106804,0.8921270517567543
106805,0.2582784095555467
106810,0.6012215156740283
106812,0.674538070002206
106813,0.42021077777733495
106817,0.47530336098881143
106822,0.31476359562468176
106823,0.3446270507994028
106827,0.25669334916584796
106841,0.4178614175179875
106851,0.5590240919910854
106852,0.5073976789437378
106853,0.6721667222255139
106854,0.9124360814807703
106861,0.42252929186432964
106873,0.4800672482887081
106877,0.3460788485231644
106878,0.20405277030282032
106881,0.5276588291381543
106900,0.15598970529252498
106906,0.3872584907246834
106907,0.5609892034885566
106914,0.5634366088358786
106916,0.4734168458625096
106924,0.1863862811494854
106931,0.2049867955200466
106936,0.5558176643411661
106937,0.6248916276085326
106938,0.33439252664093977
106939,0.5160251623639294
106943,0.35010412023160575
106944,0.5560694547338881
106967,0.29331085538771245
106980,0.4521791778025926
106986,0.4385569161486019
106987,0.2925580024835945
106990,0.3087146593968581
107013,0.1263147467531731
107023,0.33676348848252446
107033,0.5793847610390492
107037,0.5896614052455297
107048,0.37907183810363576
107071,0.34898839477913896
107081,0.13035196017900638
107113,0.4099657148144632
107130,0.48608109274052036
107131,0.31097166024723283
107145,0.5742562736700378
107156,0.5607521362349911
107219,0.571970637154492
107222,0.6886942573324899
107223,0.9018444997193469
107232,0.6078350298574059
107245,0.4812820689956578
107246,0.19702322508015827
107247,0.5137651731979962
107256,0.188705992331359
107259,0.14568095729169872
107260,0.10447753706566573
107279,0.7947175968025575
107280,0.40651340396695584
107281,0.3544695163624713
107285,0.25244426885971616
107329,0.3009166754184433
107337,0.592055672323125
107349,0.3906974705792115
107350,0.30629975345829963
107351,0.276325352502036
107359,0.8379458498792718
107391,0.638599172104877
107394,0.29172853954554867
107395,0.1750863588838543
107406,0.28822266715518663
107416,0.6069186227809545
107417,0.3258536225012089
107418,0.4222464407292477
107419,0.3538645124959451
107444,0.18290252900540496
107445,0.3170706160768238
107446,0.5846420413695915
107460,0.6551771216894701
107470,0.3450945310296418
107475,0.4587322914862073
107520,0.28892782307619136
107526,0.5470544835580954
107527,0.21792845011172687
107530,0.09040846237665819
107532,0.5446355047581631
107534,0.6093582539105792
107535,0.5586021947558406
107554,0.8419889548587848
107556,0.2341678398611108
107559,0.7111296298846368
107561,0.33158609559418195
107564,0.5550958314566886
107566,0.2902192224156235
107571,0.3464175317153957
107590,0.710346040342335
107602,0.577532598637561
107625,0.5064995895274009
107626,0.8629571504992561
107635,0.19856413133590722
107636,0.4174399873411984
107645,0.4831791129328553
107652,0.8223991857680351
107655,0.23642920929730338
107668,0.2778995131519238
107670,0.3892359390378078
107677,0.1131602530538361
107680,0.5753180616707072
107683,0.7273754487934379
107684,0.23995649653405446
107691,0.5083920399792431
107692,0.4476223119429032
107703,0.31321967435531683
107709,0.13271828451047352
107710,0.5383613026744518
107721,0.7880642160281099
107725,0.5257325380650152
107727,0.4824661691158696
107739,0.19308089536015832
107740,0.5231235257371618
107741,0.49460987698767755
107747,0.35277521310908666
107765,0.8478136328011853
107768,0.2240548669758643
107775,0.7443237217561733
107782,0.7998771214667267
107790,0.4291232284344069
107801,0.40470300961506606
107807,0.2670180651237812
107811,0.46686188751514207
107817,0.453407266617056
107826,0.31961614924773646
107838,0.5571677654932741
107839,0.38224244912993227
107843,0.48680291220584143
107847,0.471309957624647
107849,0.6898061035288051
107850,0.5072396803615392
107867,0.5342609265069905
107871,0.5207788995209663
107908,0.2243571152972312
107913,0.4173984210006483
107927,0.24325717417051515
107931,0.4193182989998097
107955,0.1883545925386681
107962,0.571863493961944
107977,0.31675916140604815
107978,0.6403105399731246
107993,0.31144093507300036
108010,0.6784667943703134
108016,0.4087664858860138
108018,0.8638673985121087
108027,0.6330881931830165
108045,0.6675260460872949
108069,0.6341001353983425
108082,0.3563858081343977
108089,0.37706348266743883
108092,0.2789235610476147
108106,0.28488247449506654
108112,0.4951126266241661
108120,0.463497668026698
108122,0.7210099626945512
108135,0.43050301545870834
108170,0.21058885383347248
108171,0.4779139949636694
108177,0.13770197497880649
108180,0.5764855074188219
108183,0.25268725280283505
108184,0.23672856788003363
108185,0.43348636985278693
108192,0.47526618564739354
108195,0.6294440102912342
108196,0.5811957503558035
108218,0.35183173287094205
108219,0.7381884003933313
108243,0.5890174540345633
108249,0.17570303539016205
108251,0.17983302164307785
108274,0.29636126100797416
108280,0.939332008981965
108289,0.3580344674347067
108292,0.3965916270337011
108295,0.33399749402536005
108327,0.17084272433663836
